municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,3,0,3,0,3
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,3,1,3,1,4
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
POCONA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,3,0,3,0,3
POOPO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,1,0,1,1,2,3
POSTRER VALLE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,9,7,0,0,9,7,16
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,3,0,3,0,3
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,4,0,4,4
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,3,0,3,3
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,3,0,7,6,10,6,16
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,6,4,2,0,8,4,12
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,3,1,3,1,4
SAN AGUSTIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,2,0,5,2,7,2,9
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,3,1,3,1,4
SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,7,6,7,6,13
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,1,1,1,2,2,4
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,9,5,0,0,9,5,14
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,2,0,2,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,1,0,2,2
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,19,26,1,1,20,27,47
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,5,0,5,5
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,19,15,7,2,26,17,43
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,2,3,2,4,6
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
TOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,2,7,5,0,7,7,14
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,2,1,1,1,3,4
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,2,1,0,0,2,1,3
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,4,2,5,2,7
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,5,0,2,0,7,0,7
VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,2,2,2,2,4
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,1,1,1,2,2,4
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,4,2,0,0,4,2,6
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,2,1,2,3
YANACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,2,0,2,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,2,0,2,0,2
ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,1,2,1,3
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,0,2,0,2
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,0,1,0,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,3,0,0,0,3,0,3
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,1,6,5,7,6,13
BOLIVAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
CAJUATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,2,0,2,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,1,0,1,2,2,4
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,0,0,0,2,0,2
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,3,2,1,3,4,7
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,7,0,7,0,7
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,3,2,3,5
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,1,3,1,4
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,3,3,1,0,4,3,7
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,46,24,1,4,47,28,75
COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,0,0,0,2,0,2
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,2,1,2,3
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,1,2,1,3
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,0,0,0,1,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,0,2,0,2
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,1,0,1,1,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,1,2,1,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,0,1,0,2,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,2,2,2,4
CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,0,3,0,3
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,12,5,6,10,18,15,33
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,2,0,3,0,3
FILADELFIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,0,2,2,4,2,6
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,2,2,2,4
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,1,1,1,2,3
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,2,0,2,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,54,76,7,7,61,83,144
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,1,1,0,2,1,3
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,2,0,2,2
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,0,2,0,2
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,1,0,1,1,2
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,2,1,2,3
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,3,0,3,3
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,0,0,3,2,3,5
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,3,3,3,6
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,0,3,0,3
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,12,16,1,3,13,19,32
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,2,0,2,2
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,0,2,0,2
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,4,0,4,4
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,9,14,0,0,9,14,23
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,2,1,2,3
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,0,2,0,2
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,1,1,1,2,3
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,0,1,0,1
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,0,3,0,3
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,1,4,1,6,2,8
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,1,3,9,5,10,15
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,2,2,1,3,3,6
SAN BUENA VENTURA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,1,0,1,1,2
SAN JOAQUIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,2,0,0,1,2,3
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,0,3,0,3
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,1,3,7,4,8,12
SAN PABLO DE LIPEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,2,0,0,0,2,2
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,0,1,0,2,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,1,1,1,2
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,16,17,2,3,18,20,38
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,6,5,6,5,11
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,14,15,2,2,16,17,33
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
TEOPONTE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,1,0,2,0,3,3
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,0,1,0,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,5,3,5,4,10,7,17
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,4,1,4,5
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,3,0,0,1,3,1,4
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,3,0,3,0,3
VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,2,1,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,2,2,0,0,2,2,4
VINTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,4,1,4,5
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,7,4,0,0,7,4,11
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-09-01,0,0,1,1,1,1,2
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,2,0,2,2
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,10,0,10,10
AYATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,1,6,5,6,6,12
CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,0,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,4,4,0,0,4,4,8
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,2,1,3,1,4
CARAPARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,1,0,0,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,3,1,3,4
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,1,1,2,1,3
CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,46,23,1,3,47,26,73
COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,2,0,0,0,2,0,2
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,1,0,0,0,1,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,3,1,3,1,4
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,2,1,1,0,3,1,4
CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,8,8,2,5,10,13,23
EL PUENTE(STC),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,0,0,1,0,1
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,2,0,2,2
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,2,1,2,3
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,2,0,0,0,2,0,2
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
IXIAMAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,1,0,0,0,1,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,68,91,13,17,81,108,189
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,4,1,3,5,7,6,13
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,2,1,2,1,3
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,2,0,2,2
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,2,4,2,4,6
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,1,2,4,3,5,8
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,3,2,3,2,5
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,27,7,2,3,29,10,39
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,0,1,1,1,2
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
POSTRER VALLE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,11,7,1,3,12,10,22
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,4,1,4,1,5
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,1,0,2,1,3,4
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,8,5,9,5,14
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,3,4,2,5,5,10
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,1,8,6,9,7,16
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,2,0,2,0,2
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
SAN BENITO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,2,0,2,2
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,1,2,0,2,1,3
