municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion leve (l),2007-10-01,22,28,31,33,53,61,114
SAN BENITO,desnutricion aguda,desnutricion leve (l),2007-10-01,21,6,19,14,40,20,60
SAN BORJA,desnutricion aguda,desnutricion leve (l),2007-10-01,84,89,92,110,176,199,375
SAN CARLOS,desnutricion aguda,desnutricion leve (l),2007-10-01,35,34,17,23,52,57,109
SAN IGNACIO,desnutricion aguda,desnutricion leve (l),2007-10-01,58,75,87,79,145,154,299
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion leve (l),2007-10-01,140,156,109,132,249,288,537
SAN JAVIER(BNI),desnutricion aguda,desnutricion leve (l),2007-10-01,4,1,3,4,7,5,12
SAN JOAQUIN,desnutricion aguda,desnutricion leve (l),2007-10-01,1,3,3,0,4,3,7
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion leve (l),2007-10-01,21,27,14,22,35,49,84
SAN JUAN DE YAPACANI,desnutricion aguda,desnutricion leve (l),2007-10-01,15,19,21,17,36,36,72
SAN JULIAN,desnutricion aguda,desnutricion leve (l),2007-10-01,3,4,12,8,15,12,27
SAN LORENZO(PND),desnutricion aguda,desnutricion leve (l),2007-10-01,3,2,5,1,8,3,11
SAN LORENZO(TJA),desnutricion aguda,desnutricion leve (l),2007-10-01,41,39,62,44,103,83,186
SAN LUCAS,desnutricion aguda,desnutricion leve (l),2007-10-01,200,221,277,259,477,480,957
SAN MATIAS,desnutricion aguda,desnutricion leve (l),2007-10-01,10,26,10,7,20,33,53
SAN MIGUEL DE VELASCO,desnutricion aguda,desnutricion leve (l),2007-10-01,11,10,8,7,19,17,36
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion leve (l),2007-10-01,6,12,18,12,24,24,48
SAN PEDRO,desnutricion aguda,desnutricion leve (l),2007-10-01,13,13,13,14,26,27,53
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion leve (l),2007-10-01,117,122,176,189,293,311,604
SAN PEDRO(PND),desnutricion aguda,desnutricion leve (l),2007-10-01,6,6,7,11,13,17,30
SAN RAFAEL,desnutricion aguda,desnutricion leve (l),2007-10-01,10,9,7,5,17,14,31
SAN RAMON,desnutricion aguda,desnutricion leve (l),2007-10-01,7,13,5,7,12,20,32
SAN RAMON,desnutricion aguda,desnutricion leve (l),2007-10-01,3,4,5,2,8,6,14
SANTA ANA,desnutricion aguda,desnutricion leve (l),2007-10-01,38,30,22,22,60,52,112
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion leve (l),2007-10-01,402,488,280,307,682,795,1477
SANTA ROSA,desnutricion aguda,desnutricion leve (l),2007-10-01,12,11,13,11,25,22,47
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion leve (l),2007-10-01,27,27,20,28,47,55,102
SANTIAGO DE HUARI,desnutricion aguda,desnutricion leve (l),2007-10-01,8,9,12,1,20,10,30
SANTIVAÑES,desnutricion aguda,desnutricion leve (l),2007-10-01,3,4,4,2,7,6,13
SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion leve (l),2007-10-01,6,5,11,5,17,10,27
SENA,desnutricion aguda,desnutricion leve (l),2007-10-01,3,8,0,3,3,11,14
SICAYA,desnutricion aguda,desnutricion leve (l),2007-10-01,8,8,15,15,23,23,46
SIPE SIPE,desnutricion aguda,desnutricion leve (l),2007-10-01,53,48,69,43,122,91,213
SOPACHUY,desnutricion aguda,desnutricion leve (l),2007-10-01,33,40,57,86,90,126,216
SORACACHI,desnutricion aguda,desnutricion leve (l),2007-10-01,6,6,5,5,11,11,22
SUCRE,desnutricion aguda,desnutricion leve (l),2007-10-01,281,326,350,367,631,693,1324
TACACHI,desnutricion aguda,desnutricion leve (l),2007-10-01,3,0,0,1,3,1,4
TACOBAMBA,desnutricion aguda,desnutricion leve (l),2007-10-01,37,36,35,48,72,84,156
TACOPAYA,desnutricion aguda,desnutricion leve (l),2007-10-01,25,22,54,62,79,84,163
TAHUA,desnutricion aguda,desnutricion leve (l),2007-10-01,0,3,3,1,3,4,7
TAPACARI,desnutricion aguda,desnutricion leve (l),2007-10-01,77,83,78,65,155,148,303
TARABUCO,desnutricion aguda,desnutricion leve (l),2007-10-01,161,107,259,256,420,363,783
TARATA,desnutricion aguda,desnutricion leve (l),2007-10-01,12,14,7,15,19,29,48
TARIJA,desnutricion aguda,desnutricion leve (l),2007-10-01,121,153,135,137,256,290,546
TARVITA,desnutricion aguda,desnutricion leve (l),2007-10-01,72,67,114,133,186,200,386
TINGUIPAYA,desnutricion aguda,desnutricion leve (l),2007-10-01,77,79,100,75,177,154,331
TIQUIPAYA,desnutricion aguda,desnutricion leve (l),2007-10-01,18,25,17,22,35,47,82
TIRAQUE (CBBA),desnutricion aguda,desnutricion leve (l),2007-10-01,86,92,71,66,157,158,315
TOCO,desnutricion aguda,desnutricion leve (l),2007-10-01,11,20,24,16,35,36,71
TOLATA,desnutricion aguda,desnutricion leve (l),2007-10-01,12,6,7,4,19,10,29
TOLEDO,desnutricion aguda,desnutricion leve (l),2007-10-01,3,3,8,9,11,12,23
TOMAVE,desnutricion aguda,desnutricion leve (l),2007-10-01,20,27,32,36,52,63,115
TOMINA,desnutricion aguda,desnutricion leve (l),2007-10-01,54,37,77,82,131,119,250
TORO TORO,desnutricion aguda,desnutricion leve (l),2007-10-01,39,33,29,28,68,61,129
TOTORA(CBBA),desnutricion aguda,desnutricion leve (l),2007-10-01,31,21,18,22,49,43,92
TOTORA(ORR),desnutricion aguda,desnutricion leve (l),2007-10-01,2,6,1,5,3,11,14
TRIGAL,desnutricion aguda,desnutricion leve (l),2007-10-01,2,1,6,1,8,2,10
TRINIDAD,desnutricion aguda,desnutricion leve (l),2007-10-01,178,92,64,66,242,158,400
TUPIZA,desnutricion aguda,desnutricion leve (l),2007-10-01,64,68,84,98,148,166,314
TURCO,desnutricion aguda,desnutricion leve (l),2007-10-01,6,3,0,3,6,6,12
UNCIA,desnutricion aguda,desnutricion leve (l),2007-10-01,41,31,51,42,92,73,165
URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion leve (l),2007-10-01,21,23,17,23,38,46,84
UYUNI,desnutricion aguda,desnutricion leve (l),2007-10-01,18,24,33,23,51,47,98
VACAS,desnutricion aguda,desnutricion leve (l),2007-10-01,20,17,25,23,45,40,85
VALLEGRANDE,desnutricion aguda,desnutricion leve (l),2007-10-01,20,11,16,16,36,27,63
VIACHA,desnutricion aguda,desnutricion leve (l),2007-10-01,94,49,56,55,150,104,254
VILLA MONTES,desnutricion aguda,desnutricion leve (l),2007-10-01,23,28,29,22,52,50,102
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion leve (l),2007-10-01,7,9,9,4,16,13,29
VILLA RIVERO,desnutricion aguda,desnutricion leve (l),2007-10-01,1,4,5,13,6,17,23
VILLA SERRANO,desnutricion aguda,desnutricion leve (l),2007-10-01,48,42,79,90,127,132,259
VILLA TUNARI,desnutricion aguda,desnutricion leve (l),2007-10-01,87,108,93,99,180,207,387
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion leve (l),2007-10-01,27,21,25,41,52,62,114
VILLAZON,desnutricion aguda,desnutricion leve (l),2007-10-01,76,62,91,101,167,163,330
VINTO,desnutricion aguda,desnutricion leve (l),2007-10-01,29,18,9,7,38,25,63
VITICHI,desnutricion aguda,desnutricion leve (l),2007-10-01,38,45,47,66,85,111,196
WARNES,desnutricion aguda,desnutricion leve (l),2007-10-01,36,40,18,28,54,68,122
YACUIBA,desnutricion aguda,desnutricion leve (l),2007-10-01,57,61,26,32,83,93,176
YAMPARAEZ,desnutricion aguda,desnutricion leve (l),2007-10-01,44,43,99,94,143,137,280
YAPACANI,desnutricion aguda,desnutricion leve (l),2007-10-01,65,65,45,52,110,117,227
YOCALLA,desnutricion aguda,desnutricion leve (l),2007-10-01,20,9,9,11,29,20,49
YOTALA,desnutricion aguda,desnutricion leve (l),2007-10-01,6,4,5,8,11,12,23
YUNCHARA,desnutricion aguda,desnutricion leve (l),2007-10-01,16,15,34,28,50,43,93
ZUDAÑEZ,desnutricion aguda,desnutricion leve (l),2007-10-01,40,33,43,53,83,86,169
ACACIO,desnutricion aguda,desnutricion leve (l),2007-11-01,24,26,36,55,60,81,141
ACHOCALLA,desnutricion aguda,desnutricion leve (l),2007-11-01,4,2,1,7,5,9,14
AIQUILE,desnutricion aguda,desnutricion leve (l),2007-11-01,41,59,45,61,86,120,206
ALALAY,desnutricion aguda,desnutricion leve (l),2007-11-01,5,1,2,6,7,7,14
ALCALA,desnutricion aguda,desnutricion leve (l),2007-11-01,14,17,24,33,38,50,88
ANDAMARCA,desnutricion aguda,desnutricion leve (l),2007-11-01,8,0,2,0,10,0,10
ANTEQUERA,desnutricion aguda,desnutricion leve (l),2007-11-01,20,9,9,6,29,15,44
ANZALDO,desnutricion aguda,desnutricion leve (l),2007-11-01,14,25,19,30,33,55,88
ARAMPAMPA,desnutricion aguda,desnutricion leve (l),2007-11-01,18,18,28,33,46,51,97
ARANI,desnutricion aguda,desnutricion leve (l),2007-11-01,12,6,11,23,23,29,52
ARBIETO,desnutricion aguda,desnutricion leve (l),2007-11-01,26,21,35,32,61,53,114
ARQUE,desnutricion aguda,desnutricion leve (l),2007-11-01,49,55,91,84,140,139,279
ATOCHA,desnutricion aguda,desnutricion leve (l),2007-11-01,20,19,21,32,41,51,92
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion leve (l),2007-11-01,66,61,48,62,114,123,237
AZURDUY,desnutricion aguda,desnutricion leve (l),2007-11-01,43,52,78,35,121,87,208
BAURES,desnutricion aguda,desnutricion leve (l),2007-11-01,7,7,4,10,11,17,28
BELEN DE ANDAMARCA,desnutricion aguda,desnutricion leve (l),2007-11-01,2,1,0,0,2,1,3
BELEN DE URMIRI,desnutricion aguda,desnutricion leve (l),2007-11-01,2,2,4,7,6,9,15
BELLA FLOR,desnutricion aguda,desnutricion leve (l),2007-11-01,10,7,6,11,16,18,34
BERMEJO,desnutricion aguda,desnutricion leve (l),2007-11-01,12,12,9,7,21,19,40
BETANZOS,desnutricion aguda,desnutricion leve (l),2007-11-01,62,55,92,108,154,163,317
BOLIVAR,desnutricion aguda,desnutricion leve (l),2007-11-01,47,68,59,63,106,131,237
BOLPEBRA,desnutricion aguda,desnutricion leve (l),2007-11-01,5,2,6,4,11,6,17
BOYUIBE,desnutricion aguda,desnutricion leve (l),2007-11-01,6,3,7,9,13,12,25
BUENA VISTA,desnutricion aguda,desnutricion leve (l),2007-11-01,3,6,9,6,12,12,24
CABEZAS,desnutricion aguda,desnutricion leve (l),2007-11-01,16,22,24,29,40,51,91
"CAIZA ""D""",desnutricion aguda,desnutricion leve (l),2007-11-01,15,11,19,27,34,38,72
CAJUATA,desnutricion aguda,desnutricion leve (l),2007-11-01,12,13,6,6,18,19,37
CAMARGO,desnutricion aguda,desnutricion leve (l),2007-11-01,31,64,57,81,88,145,233
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion leve (l),2007-11-01,12,8,16,17,28,25,53
CAMIRI,desnutricion aguda,desnutricion leve (l),2007-11-01,46,50,41,56,87,106,193
CAPINOTA,desnutricion aguda,desnutricion leve (l),2007-11-01,58,41,50,42,108,83,191
CARACOLLO,desnutricion aguda,desnutricion leve (l),2007-11-01,7,13,9,10,16,23,39
CARANGAS,desnutricion aguda,desnutricion leve (l),2007-11-01,0,0,1,2,1,2,3
CARAPARI,desnutricion aguda,desnutricion leve (l),2007-11-01,9,13,14,14,23,27,50
CARIPUYO,desnutricion aguda,desnutricion leve (l),2007-11-01,58,36,63,65,121,101,222
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion leve (l),2007-11-01,4,4,3,5,7,9,16
CHALLAPATA,desnutricion aguda,desnutricion leve (l),2007-11-01,32,39,22,54,54,93,147
CHAQUI,desnutricion aguda,desnutricion leve (l),2007-11-01,15,15,31,20,46,35,81
CHARAGUA,desnutricion aguda,desnutricion leve (l),2007-11-01,21,42,26,44,47,86,133
CHAYANTA,desnutricion aguda,desnutricion leve (l),2007-11-01,39,34,72,63,111,97,208
CHIMORE,desnutricion aguda,desnutricion leve (l),2007-11-01,23,36,30,27,53,63,116
CHIPAYA,desnutricion aguda,desnutricion leve (l),2007-11-01,0,4,3,6,3,10,13
CHOQUE COTA,desnutricion aguda,desnutricion leve (l),2007-11-01,2,0,1,1,3,1,4
CLIZA,desnutricion aguda,desnutricion leve (l),2007-11-01,5,5,0,1,5,6,11
COBIJA,desnutricion aguda,desnutricion leve (l),2007-11-01,60,69,45,47,105,116,221
COCHABAMBA,desnutricion aguda,desnutricion leve (l),2007-11-01,310,317,223,237,533,554,1087
COIPASA,desnutricion aguda,desnutricion leve (l),2007-11-01,2,1,2,0,4,1,5
COLCAPIRHUA,desnutricion aguda,desnutricion leve (l),2007-11-01,29,23,40,37,69,60,129
"COLCHA ""K""",desnutricion aguda,desnutricion leve (l),2007-11-01,21,17,15,11,36,28,64
COLOMI,desnutricion aguda,desnutricion leve (l),2007-11-01,32,47,23,26,55,73,128
COLPA BELGICA,desnutricion aguda,desnutricion leve (l),2007-11-01,2,6,7,6,9,12,21
COLQUECHACA,desnutricion aguda,desnutricion leve (l),2007-11-01,69,71,67,77,136,148,284
COLQUIRI,desnutricion aguda,desnutricion leve (l),2007-11-01,26,22,20,24,46,46,92
COMARAPA,desnutricion aguda,desnutricion leve (l),2007-11-01,14,8,12,15,26,23,49
CONCEPCION,desnutricion aguda,desnutricion leve (l),2007-11-01,25,27,14,14,39,41,80
CORQUE,desnutricion aguda,desnutricion leve (l),2007-11-01,1,7,5,1,6,8,14
COTAGAITA,desnutricion aguda,desnutricion leve (l),2007-11-01,52,43,63,57,115,100,215
COTOCA,desnutricion aguda,desnutricion leve (l),2007-11-01,65,56,51,39,116,95,211
CUATRO CAÑADAS,desnutricion aguda,desnutricion leve (l),2007-11-01,14,12,10,8,24,20,44
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,desnutricion leve (l),2007-11-01,5,4,6,8,11,12,23
CUEVO,desnutricion aguda,desnutricion leve (l),2007-11-01,3,1,4,6,7,7,14
CULPINA,desnutricion aguda,desnutricion leve (l),2007-11-01,50,44,54,70,104,114,218
CURAHUARA DE CARANGAS,desnutricion aguda,desnutricion leve (l),2007-11-01,10,9,6,9,16,18,34
EL CHORO,desnutricion aguda,desnutricion leve (l),2007-11-01,6,0,1,2,7,2,9
EL PUENTE(STC),desnutricion aguda,desnutricion leve (l),2007-11-01,5,5,2,3,7,8,15
EL PUENTE(TJA),desnutricion aguda,desnutricion leve (l),2007-11-01,14,6,14,20,28,26,54
EL TORNO,desnutricion aguda,desnutricion leve (l),2007-11-01,16,21,18,21,34,42,76
EL VILLAR,desnutricion aguda,desnutricion leve (l),2007-11-01,21,11,21,25,42,36,78
ENTRE RIOS,desnutricion aguda,desnutricion leve (l),2007-11-01,13,25,16,40,29,65,94
ENTRE RIOS,desnutricion aguda,desnutricion leve (l),2007-11-01,48,49,34,53,82,102,184
ESCARA,desnutricion aguda,desnutricion leve (l),2007-11-01,1,0,2,0,3,0,3
EUCALIPTUS,desnutricion aguda,desnutricion leve (l),2007-11-01,2,0,1,0,3,0,3
EUREKA (SANTOS MERCADO),desnutricion aguda,desnutricion leve (l),2007-11-01,2,4,2,5,4,9,13
EXALTACION,desnutricion aguda,desnutricion leve (l),2007-11-01,2,3,2,2,4,5,9
FERNANDEZ ALONSO,desnutricion aguda,desnutricion leve (l),2007-11-01,20,14,15,11,35,25,60
FILADELFIA,desnutricion aguda,desnutricion leve (l),2007-11-01,5,1,4,6,9,7,16
GENERAL SAAVEDRA,desnutricion aguda,desnutricion leve (l),2007-11-01,20,22,25,19,45,41,86
GUAYARAMERIN,desnutricion aguda,desnutricion leve (l),2007-11-01,67,73,42,43,109,116,225
GUTIERREZ,desnutricion aguda,desnutricion leve (l),2007-11-01,26,33,44,43,70,76,146
HUACARETA,desnutricion aguda,desnutricion leve (l),2007-11-01,20,17,16,29,36,46,82
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion leve (l),2007-11-01,4,5,9,15,13,20,33
HUACHACALLA,desnutricion aguda,desnutricion leve (l),2007-11-01,0,1,0,0,0,1,1
HUANUNI,desnutricion aguda,desnutricion leve (l),2007-11-01,21,9,2,4,23,13,36
HUARACAJE,desnutricion aguda,desnutricion leve (l),2007-11-01,6,7,3,6,9,13,22
HUAYLLAMARCA,desnutricion aguda,desnutricion leve (l),2007-11-01,7,10,6,9,13,19,32
ICHOCA,desnutricion aguda,desnutricion leve (l),2007-11-01,1,1,1,2,2,3,5
ICLA,desnutricion aguda,desnutricion leve (l),2007-11-01,64,49,109,116,173,165,338
INCAHUASI,desnutricion aguda,desnutricion leve (l),2007-11-01,105,94,80,98,185,192,377
INQUISIVI,desnutricion aguda,desnutricion leve (l),2007-11-01,25,22,28,15,53,37,90
LA GUARDIA,desnutricion aguda,desnutricion leve (l),2007-11-01,44,57,43,58,87,115,202
LA RIVERA,desnutricion aguda,desnutricion leve (l),2007-11-01,0,0,0,3,0,3,3
LAGUNILLAS,desnutricion aguda,desnutricion leve (l),2007-11-01,14,14,39,28,53,42,95
LAS CARRERAS,desnutricion aguda,desnutricion leve (l),2007-11-01,4,3,9,7,13,10,23
LICOMA PAMPA,desnutricion aguda,desnutricion leve (l),2007-11-01,1,2,0,0,1,2,3
LLALLAGUA,desnutricion aguda,desnutricion leve (l),2007-11-01,50,28,53,57,103,85,188
LLICA,desnutricion aguda,desnutricion leve (l),2007-11-01,8,2,1,6,9,8,17
LORETO,desnutricion aguda,desnutricion leve (l),2007-11-01,3,2,2,1,5,3,8
MACHACAMARCA,desnutricion aguda,desnutricion leve (l),2007-11-01,2,1,0,1,2,2,4
MACHARETI,desnutricion aguda,desnutricion leve (l),2007-11-01,18,13,22,16,40,29,69
MAGDALENA,desnutricion aguda,desnutricion leve (l),2007-11-01,7,9,7,6,14,15,29
MAIRANA,desnutricion aguda,desnutricion leve (l),2007-11-01,0,5,8,5,8,10,18
MECAPACA,desnutricion aguda,desnutricion leve (l),2007-11-01,10,4,12,26,22,30,52
MINEROS,desnutricion aguda,desnutricion leve (l),2007-11-01,19,19,2,9,21,28,49
MIZQUE,desnutricion aguda,desnutricion leve (l),2007-11-01,64,62,57,77,121,139,260
MOJINETE,desnutricion aguda,desnutricion leve (l),2007-11-01,0,1,3,1,3,2,5
MOJOCOYA,desnutricion aguda,desnutricion leve (l),2007-11-01,28,34,36,45,64,79,143
MONTEAGUDO,desnutricion aguda,desnutricion leve (l),2007-11-01,47,33,74,89,121,122,243
MONTERO,desnutricion aguda,desnutricion leve (l),2007-11-01,114,110,84,89,198,199,397
MORO MORO,desnutricion aguda,desnutricion leve (l),2007-11-01,0,3,3,6,3,9,12
MOROCHATA,desnutricion aguda,desnutricion leve (l),2007-11-01,84,82,75,80,159,162,321
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,desnutricion leve (l),2007-11-01,4,6,3,6,7,12,19
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,desnutricion leve (l),2007-11-01,0,0,2,1,2,1,3
OCURI,desnutricion aguda,desnutricion leve (l),2007-11-01,111,94,74,72,185,166,351
OKINAWA,desnutricion aguda,desnutricion leve (l),2007-11-01,18,12,11,9,29,21,50
OMEREQUE,desnutricion aguda,desnutricion leve (l),2007-11-01,7,8,8,12,15,20,35
ORURO,desnutricion aguda,desnutricion leve (l),2007-11-01,241,154,80,72,321,226,547
PADCAYA,desnutricion aguda,desnutricion leve (l),2007-11-01,9,4,13,9,22,13,35
PADILLA,desnutricion aguda,desnutricion leve (l),2007-11-01,22,19,43,40,65,59,124
PAILON,desnutricion aguda,desnutricion leve (l),2007-11-01,11,11,13,10,24,21,45
PALCA,desnutricion aguda,desnutricion leve (l),2007-11-01,24,10,2,10,26,20,46
PAMPA AULLAGAS,desnutricion aguda,desnutricion leve (l),2007-11-01,0,1,0,1,0,2,2
PAMPA GRANDE,desnutricion aguda,desnutricion leve (l),2007-11-01,2,1,1,3,3,4,7
PASORAPA,desnutricion aguda,desnutricion leve (l),2007-11-01,3,3,4,5,7,8,15
PAZÑA,desnutricion aguda,desnutricion leve (l),2007-11-01,4,1,0,1,4,2,6
POCOATA,desnutricion aguda,desnutricion leve (l),2007-11-01,55,62,93,104,148,166,314
POCONA,desnutricion aguda,desnutricion leve (l),2007-11-01,9,16,20,20,29,36,65
POJO (CBBA),desnutricion aguda,desnutricion leve (l),2007-11-01,9,10,26,26,35,36,71
POOPO,desnutricion aguda,desnutricion leve (l),2007-11-01,4,2,5,0,9,2,11
PORCO,desnutricion aguda,desnutricion leve (l),2007-11-01,19,20,7,9,26,29,55
POROMA,desnutricion aguda,desnutricion leve (l),2007-11-01,70,61,72,88,142,149,291
PORONGO,desnutricion aguda,desnutricion leve (l),2007-11-01,10,9,5,10,15,19,34
PORTACHUELO,desnutricion aguda,desnutricion leve (l),2007-11-01,24,9,13,16,37,25,62
PORVENIR,desnutricion aguda,desnutricion leve (l),2007-11-01,4,3,2,4,6,7,13
POSTRER VALLE,desnutricion aguda,desnutricion leve (l),2007-11-01,3,5,6,4,9,9,18
POTOSI,desnutricion aguda,desnutricion leve (l),2007-11-01,270,255,143,202,413,457,870
PRESTO,desnutricion aguda,desnutricion leve (l),2007-11-01,27,19,35,43,62,62,124
PUCARA,desnutricion aguda,desnutricion leve (l),2007-11-01,1,0,3,6,4,6,10
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion leve (l),2007-11-01,12,25,10,9,22,34,56
PUERTO QUIJARRO,desnutricion aguda,desnutricion leve (l),2007-11-01,7,10,6,6,13,16,29
PUERTO RICO,desnutricion aguda,desnutricion leve (l),2007-11-01,7,3,4,3,11,6,17
PUERTO SILES,desnutricion aguda,desnutricion leve (l),2007-11-01,4,5,3,5,7,10,17
PUERTO SUAREZ,desnutricion aguda,desnutricion leve (l),2007-11-01,4,10,4,3,8,13,21
PUERTO VILLARROEL,desnutricion aguda,desnutricion leve (l),2007-11-01,111,87,81,72,192,159,351
PUNA,desnutricion aguda,desnutricion leve (l),2007-11-01,97,70,128,150,225,220,445
PUNATA,desnutricion aguda,desnutricion leve (l),2007-11-01,44,39,40,46,84,85,169
QUILLACOLLO,desnutricion aguda,desnutricion leve (l),2007-11-01,49,59,72,46,121,105,226
QUIME,desnutricion aguda,desnutricion leve (l),2007-11-01,6,2,1,1,7,3,10
QUIRUSILLAS,desnutricion aguda,desnutricion leve (l),2007-11-01,2,0,7,3,9,3,12
RAVELO,desnutricion aguda,desnutricion leve (l),2007-11-01,120,101,155,157,275,258,533
REYES,desnutricion aguda,desnutricion leve (l),2007-11-01,14,21,19,21,33,42,75
RIBERALTA,desnutricion aguda,desnutricion leve (l),2007-11-01,305,334,101,123,406,457,863
ROBORE,desnutricion aguda,desnutricion leve (l),2007-11-01,11,21,4,8,15,29,44
RURRENABAQUE,desnutricion aguda,desnutricion leve (l),2007-11-01,7,2,1,3,8,5,13
SABAYA,desnutricion aguda,desnutricion leve (l),2007-11-01,1,2,0,1,1,3,4
SACABA,desnutricion aguda,desnutricion leve (l),2007-11-01,93,85,100,96,193,181,374
SACABAMBA,desnutricion aguda,desnutricion leve (l),2007-11-01,6,4,1,3,7,7,14
SACACA,desnutricion aguda,desnutricion leve (l),2007-11-01,67,85,105,90,172,175,347
SAIPINA,desnutricion aguda,desnutricion leve (l),2007-11-01,5,6,6,2,11,8,19
SALINAS DE GARCI MENDOZA,desnutricion aguda,desnutricion leve (l),2007-11-01,9,8,9,16,18,24,42
SAMAIPATA,desnutricion aguda,desnutricion leve (l),2007-11-01,5,5,2,3,7,8,15
SAN AGUSTIN,desnutricion aguda,desnutricion leve (l),2007-11-01,2,5,1,3,3,8,11
SAN ANDRES,desnutricion aguda,desnutricion leve (l),2007-11-01,12,17,3,7,15,24,39
SAN ANTONIO DE ESMORUCO,desnutricion aguda,desnutricion leve (l),2007-11-01,4,0,0,0,4,0,4
SAN BENITO,desnutricion aguda,desnutricion leve (l),2007-11-01,14,7,9,6,23,13,36
SAN BORJA,desnutricion aguda,desnutricion leve (l),2007-11-01,62,53,22,37,84,90,174
SAN CARLOS,desnutricion aguda,desnutricion leve (l),2007-11-01,23,14,10,19,33,33,66
SAN IGNACIO,desnutricion aguda,desnutricion leve (l),2007-11-01,39,51,38,38,77,89,166
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion leve (l),2007-11-01,85,144,83,117,168,261,429
SAN JAVIER(BNI),desnutricion aguda,desnutricion leve (l),2007-11-01,1,4,1,2,2,6,8
SAN JAVIER(STC),desnutricion aguda,desnutricion leve (l),2007-11-01,9,2,2,0,11,2,13
SAN JOAQUIN,desnutricion aguda,desnutricion leve (l),2007-11-01,2,12,1,5,3,17,20
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion leve (l),2007-11-01,25,18,19,14,44,32,76
SAN JUAN DE YAPACANI,desnutricion aguda,desnutricion leve (l),2007-11-01,14,24,19,12,33,36,69
SAN JULIAN,desnutricion aguda,desnutricion leve (l),2007-11-01,15,17,23,23,38,40,78
SAN LORENZO(PND),desnutricion aguda,desnutricion leve (l),2007-11-01,13,6,10,5,23,11,34
SAN LORENZO(TJA),desnutricion aguda,desnutricion leve (l),2007-11-01,12,33,47,36,59,69,128
SAN LUCAS,desnutricion aguda,desnutricion leve (l),2007-11-01,168,186,248,246,416,432,848
SAN MATIAS,desnutricion aguda,desnutricion leve (l),2007-11-01,10,6,5,19,15,25,40
SAN MIGUEL DE VELASCO,desnutricion aguda,desnutricion leve (l),2007-11-01,5,7,8,3,13,10,23
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion leve (l),2007-11-01,5,1,5,3,10,4,14
SAN PEDRO,desnutricion aguda,desnutricion leve (l),2007-11-01,12,9,12,8,24,17,41
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion leve (l),2007-11-01,68,68,111,117,179,185,364
SAN PEDRO(PND),desnutricion aguda,desnutricion leve (l),2007-11-01,3,2,0,0,3,2,5
SAN RAFAEL,desnutricion aguda,desnutricion leve (l),2007-11-01,11,9,3,9,14,18,32
SAN RAMON,desnutricion aguda,desnutricion leve (l),2007-11-01,7,15,2,9,9,24,33
SAN RAMON,desnutricion aguda,desnutricion leve (l),2007-11-01,4,2,0,4,4,6,10
SANTA ANA,desnutricion aguda,desnutricion leve (l),2007-11-01,20,19,11,8,31,27,58
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion leve (l),2007-11-01,208,199,80,105,288,304,592
SANTA ROSA,desnutricion aguda,desnutricion leve (l),2007-11-01,5,2,1,7,6,9,15
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion leve (l),2007-11-01,13,14,13,12,26,26,52
SANTIAGO DE HUARI,desnutricion aguda,desnutricion leve (l),2007-11-01,11,4,5,2,16,6,22
SANTIVAÑES,desnutricion aguda,desnutricion leve (l),2007-11-01,8,9,14,18,22,27,49
SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion leve (l),2007-11-01,3,1,5,4,8,5,13
SICAYA,desnutricion aguda,desnutricion leve (l),2007-11-01,8,5,2,1,10,6,16
SIPE SIPE,desnutricion aguda,desnutricion leve (l),2007-11-01,44,42,26,36,70,78,148
SOPACHUY,desnutricion aguda,desnutricion leve (l),2007-11-01,22,29,48,61,70,90,160
SORACACHI,desnutricion aguda,desnutricion leve (l),2007-11-01,11,3,8,2,19,5,24
SUCRE,desnutricion aguda,desnutricion leve (l),2007-11-01,193,198,270,302,463,500,963
