year,disease_group,disease,municipalities,values,file
2021,sospecha diagnostica,zika,32,2070,clean/2021/sospecha-diagnostica/zika.csv
2021,sospecha diagnostica,dengue con signos de alarma,66,5589,clean/2021/sospecha-diagnostica/dengue-con-signos-de-alarma.csv
2021,sospecha diagnostica,dengue sin signos de alarma,109,14306,clean/2021/sospecha-diagnostica/dengue-sin-signos-de-alarma.csv
2021,sospecha diagnostica,otras meningitis,26,1587,clean/2021/sospecha-diagnostica/otras-meningitis.csv
2021,sospecha diagnostica,sindrome hemolitico uremico,32,1771,clean/2021/sospecha-diagnostica/sindrome-hemolitico-uremico.csv
2021,sospecha diagnostica,covid-19,338,82961,clean/2021/sospecha-diagnostica/covid-19.csv
2021,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,68,4140,clean/2021/sospecha-diagnostica/sindrome-inflamatorio-multisistemico-asociado-con-covid-19.csv
2021,sospecha diagnostica,esavi (eventos supuestamente atribuidos a la vacunacion y/o inmunizacion),112,6601,clean/2021/sospecha-diagnostica/esavi-eventos-supuestamente-atribuidos-a-la-vacunacion-y-o-inmunizacion.csv
2021,inmunoprevenibles,tetanos neonatal / adulto,23,851,clean/2021/inmunoprevenibles/tetanos-neonatal-adulto.csv
2021,inmunoprevenibles,hepatitis viral a*,123,10672,clean/2021/inmunoprevenibles/hepatitis-viral-a.csv
2021,inmunoprevenibles,hepatitis viral b o c*,56,4324,clean/2021/inmunoprevenibles/hepatitis-viral-b-o-c.csv
2021,inmunoprevenibles,parotiditis,186,12788,clean/2021/inmunoprevenibles/parotiditis.csv
2021,inmunoprevenibles,varicela,249,29417,clean/2021/inmunoprevenibles/varicela.csv
2021,inmunoprevenibles,otras hepatitis virales,37,2277,clean/2021/inmunoprevenibles/otras-hepatitis-virales.csv
2021,infecc. de transmision sexual,ulcera genital,188,15157,clean/2021/infecc-de-transmision-sexual/ulcera-genital.csv
2021,infecc. de transmision sexual,sifilis congenita,35,2369,clean/2021/infecc-de-transmision-sexual/sifilis-congenita.csv
2021,infecc. de transmision sexual,sifilis en la mujer embarazada*,75,5106,clean/2021/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2021,infecc. de transmision sexual,flujo uretral/vaginal,327,76728,clean/2021/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2021,infecc. de transmision sexual,gonorrea,210,17940,clean/2021/infecc-de-transmision-sexual/gonorrea.csv
2021,infecc. de transmision sexual,verruga genital,132,11546,clean/2021/infecc-de-transmision-sexual/verruga-genital.csv
2021,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,56,4002,clean/2021/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2021,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,77,6417,clean/2021/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2021,otras infecciones,enfermedad diarreica aguda,341,93840,clean/2021/otras-infecciones/enfermedad-diarreica-aguda.csv
2021,otras infecciones,ira sin neumonia,341,94070,clean/2021/otras-infecciones/ira-sin-neumonia.csv
2021,otras infecciones,neumonia,323,67137,clean/2021/otras-infecciones/neumonia.csv
2021,otras infecciones,no de personas expuestas al virus rabico,319,59800,clean/2021/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2021,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,137,10925,clean/2021/otras-infecciones/n-de-personas-con-evenenamiento-por-mordedura-de-serpientes-venenosas.csv
2021,otras infecciones,n de personas con envenenamiento por aracnidos,223,25185,clean/2021/otras-infecciones/n-de-personas-con-envenenamiento-por-aracnidos.csv
2021,tuberculosis y lepra,tuberculosis meningea,12,460,clean/2021/tuberculosis-y-lepra/tuberculosis-meningea.csv
2021,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),11,345,clean/2021/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2021,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),26,1541,clean/2021/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2021,tuberculosis y lepra,lepra paucibacilar,5,253,clean/2021/tuberculosis-y-lepra/lepra-paucibacilar.csv
2021,tuberculosis y lepra,lepra multibacilar,7,483,clean/2021/tuberculosis-y-lepra/lepra-multibacilar.csv
2021,"violencia, hechos de transito y accidentes",violencia en la familia,178,16629,clean/2021/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
2021,"violencia, hechos de transito y accidentes",otras violencias por lesiones autoinflingidas y colectivas,217,20746,clean/2021/violencia-hechos-de-transito-y-accidentes/otras-violencias-por-lesiones-autoinflingidas-y-colectivas.csv
2021,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,242,34109,clean/2021/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-hechos-de-transito.csv
2021,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,279,37421,clean/2021/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-otros-accidentes.csv
2021,mortalidad,muerte menor de 5 anos por diarrea,46,3195,clean/2021/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2021,mortalidad,muerte menor de 5 anos por neumonia,33,2430,clean/2021/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2021,mortalidad,muerte menor de 5 anos por desnutricion aguda grave,19,1305,clean/2021/mortalidad/muerte-menor-de-5-anos-por-desnutricion-aguda-grave.csv
2021,mortalidad,muerte menor de 5 anos por otras causas,132,14580,clean/2021/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2021,mortalidad,otras muertes en mayores de 5 anos,308,128925,clean/2021/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2021,mortalidad,sospecha de muerte por dengue,17,1215,clean/2021/mortalidad/sospecha-de-muerte-por-dengue.csv
2021,mortalidad,sospecha de muerte por covid-19,152,28620,clean/2021/mortalidad/sospecha-de-muerte-por-covid-19.csv
2021,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (< 22 sem) aborto,199,3633,clean/2021/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem-aborto.csv
2021,salud sexual y reproductiva,gestantes y puerperas con sepsis,45,303,clean/2021/salud-sexual-y-reproductiva/gestantes-y-puerperas-con-sepsis.csv
2021,salud sexual y reproductiva,preeclampsia severa,158,1524,clean/2021/salud-sexual-y-reproductiva/preeclampsia-severa.csv
2021,salud sexual y reproductiva,eclampsia,37,282,clean/2021/salud-sexual-y-reproductiva/eclampsia.csv
2021,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),149,17365,clean/2021/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2021,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",213,19435,clean/2021/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-etc.csv
2021,intoxicaciones,"organofosforados , carbamatos",98,4830,clean/2021/intoxicaciones/organofosforados-carbamatos.csv
2021,intoxicaciones,halogenados,7,207,clean/2021/intoxicaciones/halogenados.csv
2021,intoxicaciones,herbicida y fungicida,62,2737,clean/2021/intoxicaciones/herbicida-y-fungicida.csv
2021,intoxicaciones,otros plaguicidas/insecticidas,79,4669,clean/2021/intoxicaciones/otros-plaguicidas-insecticidas.csv
2021,eventos - notificacion inmediata parte i,riada,31,41,clean/2021/eventos-notificacion-inmediata-parte-i/riada.csv
2021,eventos - notificacion inmediata parte i,helada/granizo/nevada,48,79,clean/2021/eventos-notificacion-inmediata-parte-i/helada-granizo-nevada.csv
2021,eventos - notificacion inmediata parte i,incendio,20,26,clean/2021/eventos-notificacion-inmediata-parte-i/incendio.csv
2021,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,7,10,clean/2021/eventos-notificacion-inmediata-parte-ii/deslizamiento-sismo-terremoto.csv
2021,eventos - notificacion inmediata parte ii,inundacion,34,41,clean/2021/eventos-notificacion-inmediata-parte-ii/inundacion.csv
2021,eventos - notificacion inmediata parte ii,otros de excepcion,16,20,clean/2021/eventos-notificacion-inmediata-parte-ii/otros-de-excepcion.csv
2021,enfermedades transmitidas por vectores (etv),leishmaniasis,111,13386,clean/2021/enfermedades-transmitidas-por-vectores-etv/leishmaniasis.csv
2021,enfermedades transmitidas por vectores (etv),chagas agudo,151,19366,clean/2021/enfermedades-transmitidas-por-vectores-etv/chagas-agudo.csv
2021,enfermedades transmitidas por vectores (etv),malaria,79,12834,clean/2021/enfermedades-transmitidas-por-vectores-etv/malaria.csv
2021,mortalidad materna,sospecha de muerte materna,49,324,clean/2021/mortalidad-materna/sospecha-de-muerte-materna.csv
2021,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,116,2807,clean/2021/mortalidad-perinatal-neonatal-e-infantil/muerte-fetal-obito-confirmada.csv
2021,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,82,1834,clean/2021/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-temprana-0-6-dias-confirmada.csv
2021,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,76,1316,clean/2021/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-tardia-7-27-dias-confirmada.csv
2021,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,26,630,clean/2021/mortalidad-perinatal-neonatal-e-infantil/muerte-menor-de-28-dias-por-sepsis.csv
2021,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,42,875,clean/2021/mortalidad-perinatal-neonatal-e-infantil/muerte-menor-de-28-dias-por-asfixia-perinatal.csv
2021,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,64,1001,clean/2021/mortalidad-perinatal-neonatal-e-infantil/muerte-de-28-dias-a-menor-de-1-ano.csv
2022,sospecha diagnostica,sarampion / rubeola,41,2668,clean/2022/sospecha-diagnostica/sarampion-rubeola.csv
2022,sospecha diagnostica,sindrome de rubeola congenita,8,460,clean/2022/sospecha-diagnostica/sindrome-de-rubeola-congenita.csv
2022,sospecha diagnostica,tos ferina/coqueluche,40,2185,clean/2022/sospecha-diagnostica/tos-ferina-coqueluche.csv
2022,sospecha diagnostica,difteria,2,46,clean/2022/sospecha-diagnostica/difteria.csv
2022,sospecha diagnostica,paralisis flacida aguda (polio),10,759,clean/2022/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2022,sospecha diagnostica,fiebre amarilla,14,621,clean/2022/sospecha-diagnostica/fiebre-amarilla.csv
2022,sospecha diagnostica,dengue grave,17,828,clean/2022/sospecha-diagnostica/dengue-grave.csv
2022,sospecha diagnostica,fiebre hemorragica,9,598,clean/2022/sospecha-diagnostica/fiebre-hemorragica.csv
2022,sospecha diagnostica,peste,0,0,clean/2022/sospecha-diagnostica/peste.csv
2022,sospecha diagnostica,enfermedad meningococica,12,460,clean/2022/sospecha-diagnostica/enfermedad-meningococica.csv
2022,sospecha diagnostica,colera,3,92,clean/2022/sospecha-diagnostica/colera.csv
2022,sospecha diagnostica,enfermedad por hanta virus,24,1380,clean/2022/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2022,sospecha diagnostica,rabia canina,20,1311,clean/2022/sospecha-diagnostica/rabia-canina.csv
2022,sospecha diagnostica,rabia humana,3,92,clean/2022/sospecha-diagnostica/rabia-humana.csv
2022,sospecha diagnostica,"influenza  (irag ,iragi y eti)",67,4830,clean/2022/sospecha-diagnostica/influenza-irag-iragi-y-eti.csv
2022,sospecha diagnostica,leptospirosis,25,1518,clean/2022/sospecha-diagnostica/leptospirosis.csv
2022,sospecha diagnostica,chikungunya,33,2300,clean/2022/sospecha-diagnostica/chikungunya.csv
2022,sospecha diagnostica,zika,18,1426,clean/2022/sospecha-diagnostica/zika.csv
2022,sospecha diagnostica,dengue con signos de alarma,89,8027,clean/2022/sospecha-diagnostica/dengue-con-signos-de-alarma.csv
2022,sospecha diagnostica,dengue sin signos de alarma,127,19067,clean/2022/sospecha-diagnostica/dengue-sin-signos-de-alarma.csv
2022,sospecha diagnostica,otras meningitis,31,1932,clean/2022/sospecha-diagnostica/otras-meningitis.csv
2022,sospecha diagnostica,sindrome hemolitico uremico,31,1472,clean/2022/sospecha-diagnostica/sindrome-hemolitico-uremico.csv
2022,sospecha diagnostica,covid-19,339,80431,clean/2022/sospecha-diagnostica/covid-19.csv
2022,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,52,3611,clean/2022/sospecha-diagnostica/sindrome-inflamatorio-multisistemico-asociado-con-covid-19.csv
2022,sospecha diagnostica,esavi (eventos supuestamente atribuidos a la vacunacion y/o inmunizacion),65,3289,clean/2022/sospecha-diagnostica/esavi-eventos-supuestamente-atribuidos-a-la-vacunacion-y-o-inmunizacion.csv
2022,sospecha diagnostica,viruela simica,65,3266,clean/2022/sospecha-diagnostica/viruela-simica.csv
2022,inmunoprevenibles,tetanos neonatal / adulto,16,598,clean/2022/inmunoprevenibles/tetanos-neonatal-adulto.csv
2022,inmunoprevenibles,hepatitis viral a*,142,12719,clean/2022/inmunoprevenibles/hepatitis-viral-a.csv
2022,inmunoprevenibles,hepatitis viral b o c*,65,4692,clean/2022/inmunoprevenibles/hepatitis-viral-b-o-c.csv
2022,inmunoprevenibles,parotiditis,165,12006,clean/2022/inmunoprevenibles/parotiditis.csv
2022,inmunoprevenibles,varicela,287,39491,clean/2022/inmunoprevenibles/varicela.csv
2022,inmunoprevenibles,otras hepatitis virales,59,4117,clean/2022/inmunoprevenibles/otras-hepatitis-virales.csv
2022,infecc. de transmision sexual,ulcera genital,199,15042,clean/2022/infecc-de-transmision-sexual/ulcera-genital.csv
2022,infecc. de transmision sexual,sifilis congenita,35,2346,clean/2022/infecc-de-transmision-sexual/sifilis-congenita.csv
2022,infecc. de transmision sexual,sifilis en la mujer embarazada*,89,5106,clean/2022/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2022,infecc. de transmision sexual,flujo uretral/vaginal,327,78499,clean/2022/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2022,infecc. de transmision sexual,gonorrea,210,18699,clean/2022/infecc-de-transmision-sexual/gonorrea.csv
2022,infecc. de transmision sexual,verruga genital,145,12029,clean/2022/infecc-de-transmision-sexual/verruga-genital.csv
2022,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,64,4439,clean/2022/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2022,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,92,7360,clean/2022/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2022,otras infecciones,enfermedad diarreica aguda,342,94070,clean/2022/otras-infecciones/enfermedad-diarreica-aguda.csv
2022,otras infecciones,ira sin neumonia,342,94392,clean/2022/otras-infecciones/ira-sin-neumonia.csv
2022,otras infecciones,neumonia,315,68379,clean/2022/otras-infecciones/neumonia.csv
2022,otras infecciones,no de personas expuestas al virus rabico,315,62238,clean/2022/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2022,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,133,12144,clean/2022/otras-infecciones/n-de-personas-con-evenenamiento-por-mordedura-de-serpientes-venenosas.csv
2022,otras infecciones,n de personas con envenenamiento por aracnidos,216,25967,clean/2022/otras-infecciones/n-de-personas-con-envenenamiento-por-aracnidos.csv
2022,tuberculosis y lepra,tuberculosis meningea,10,276,clean/2022/tuberculosis-y-lepra/tuberculosis-meningea.csv
2022,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),8,207,clean/2022/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2022,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),28,1541,clean/2022/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2022,tuberculosis y lepra,lepra paucibacilar,12,391,clean/2022/tuberculosis-y-lepra/lepra-paucibacilar.csv
2022,tuberculosis y lepra,lepra multibacilar,13,598,clean/2022/tuberculosis-y-lepra/lepra-multibacilar.csv
2022,"violencia, hechos de transito y accidentes",violencia en la familia,184,17618,clean/2022/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
2022,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",135,9982,clean/2022/violencia-hechos-de-transito-y-accidentes/violencia-sexual-familiar-domestica-y-o-en-otros-ambitos.csv
2022,"violencia, hechos de transito y accidentes",otras violencias por lesiones autoinflingidas y colectivas,204,22793,clean/2022/violencia-hechos-de-transito-y-accidentes/otras-violencias-por-lesiones-autoinflingidas-y-colectivas.csv
2022,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,253,36616,clean/2022/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-hechos-de-transito.csv
2022,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,284,39169,clean/2022/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-otros-accidentes.csv
2022,mortalidad,muerte menor de 5 anos por diarrea,44,2880,clean/2022/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2022,mortalidad,muerte menor de 5 anos por neumonia,42,3690,clean/2022/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2022,mortalidad,muerte menor de 5 anos por desnutricion aguda grave,13,675,clean/2022/mortalidad/muerte-menor-de-5-anos-por-desnutricion-aguda-grave.csv
2022,mortalidad,muerte menor de 5 anos por otras causas,152,17505,clean/2022/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2022,mortalidad,otras muertes en mayores de 5 anos,309,131805,clean/2022/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2022,mortalidad,sospecha de muerte por dengue,9,765,clean/2022/mortalidad/sospecha-de-muerte-por-dengue.csv
2022,mortalidad,sospecha de muerte por covid-19,81,9135,clean/2022/mortalidad/sospecha-de-muerte-por-covid-19.csv
2022,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (< 22 sem) aborto,188,3312,clean/2022/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem-aborto.csv
2022,salud sexual y reproductiva,gestantes y puerperas con sepsis,48,333,clean/2022/salud-sexual-y-reproductiva/gestantes-y-puerperas-con-sepsis.csv
2022,salud sexual y reproductiva,preeclampsia severa,170,1608,clean/2022/salud-sexual-y-reproductiva/preeclampsia-severa.csv
2022,salud sexual y reproductiva,eclampsia,27,246,clean/2022/salud-sexual-y-reproductiva/eclampsia.csv
2022,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),144,17618,clean/2022/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2022,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",215,19435,clean/2022/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-etc.csv
2022,intoxicaciones,"organofosforados , carbamatos",131,7475,clean/2022/intoxicaciones/organofosforados-carbamatos.csv
2022,intoxicaciones,halogenados,7,207,clean/2022/intoxicaciones/halogenados.csv
2022,intoxicaciones,herbicida y fungicida,78,3335,clean/2022/intoxicaciones/herbicida-y-fungicida.csv
2022,intoxicaciones,otros plaguicidas/insecticidas,91,4876,clean/2022/intoxicaciones/otros-plaguicidas-insecticidas.csv
2022,eventos - notificacion inmediata parte i,riada,20,23,clean/2022/eventos-notificacion-inmediata-parte-i/riada.csv
2022,eventos - notificacion inmediata parte i,helada/granizo/nevada,43,67,clean/2022/eventos-notificacion-inmediata-parte-i/helada-granizo-nevada.csv
2022,eventos - notificacion inmediata parte i,incendio,45,69,clean/2022/eventos-notificacion-inmediata-parte-i/incendio.csv
2022,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,5,8,clean/2022/eventos-notificacion-inmediata-parte-ii/deslizamiento-sismo-terremoto.csv
2022,eventos - notificacion inmediata parte ii,inundacion,14,15,clean/2022/eventos-notificacion-inmediata-parte-ii/inundacion.csv
2022,eventos - notificacion inmediata parte ii,otros de excepcion,20,22,clean/2022/eventos-notificacion-inmediata-parte-ii/otros-de-excepcion.csv
2022,enfermedades transmitidas por vectores (etv),leishmaniasis,115,13961,clean/2022/enfermedades-transmitidas-por-vectores-etv/leishmaniasis.csv
2022,enfermedades transmitidas por vectores (etv),chagas agudo,84,7015,clean/2022/enfermedades-transmitidas-por-vectores-etv/chagas-agudo.csv
2022,enfermedades transmitidas por vectores (etv),malaria,76,13041,clean/2022/enfermedades-transmitidas-por-vectores-etv/malaria.csv
2022,mortalidad materna,muerte materna notificada,53,306,clean/2022/mortalidad-materna/muerte-materna-notificada.csv
2022,mortalidad materna,muerte materna confirmada,47,258,clean/2022/mortalidad-materna/muerte-materna-confirmada.csv
2021,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",148,9338,clean/2021/violencia-hechos-de-transito-y-accidentes/violencia-sexual-familiar-domestica-y-o-en-otros-ambitos.csv
2023,sospecha diagnostica,sarampion / rubeola,47,2553,clean/2023/sospecha-diagnostica/sarampion-rubeola.csv
2023,sospecha diagnostica,sindrome de rubeola congenita,5,391,clean/2023/sospecha-diagnostica/sindrome-de-rubeola-congenita.csv
2023,sospecha diagnostica,tos ferina/coqueluche,62,4761,clean/2023/sospecha-diagnostica/tos-ferina-coqueluche.csv
2023,sospecha diagnostica,difteria,6,138,clean/2023/sospecha-diagnostica/difteria.csv
2023,sospecha diagnostica,paralisis flacida aguda (polio),13,736,clean/2023/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2023,sospecha diagnostica,fiebre amarilla,16,667,clean/2023/sospecha-diagnostica/fiebre-amarilla.csv
2023,sospecha diagnostica,dengue grave,45,2438,clean/2023/sospecha-diagnostica/dengue-grave.csv
2023,sospecha diagnostica,fiebre hemorragica,11,667,clean/2023/sospecha-diagnostica/fiebre-hemorragica.csv
2023,sospecha diagnostica,peste,0,0,clean/2023/sospecha-diagnostica/peste.csv
2023,sospecha diagnostica,enfermedad meningococica,16,621,clean/2023/sospecha-diagnostica/enfermedad-meningococica.csv
2023,sospecha diagnostica,colera,16,552,clean/2023/sospecha-diagnostica/colera.csv
2023,sospecha diagnostica,enfermedad por hanta virus,26,1748,clean/2023/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2023,sospecha diagnostica,rabia canina,24,1518,clean/2023/sospecha-diagnostica/rabia-canina.csv
2023,sospecha diagnostica,rabia humana,6,138,clean/2023/sospecha-diagnostica/rabia-humana.csv
2023,sospecha diagnostica,"influenza  (irag ,iragi y eti)",82,7245,clean/2023/sospecha-diagnostica/influenza-irag-iragi-y-eti.csv
2023,sospecha diagnostica,leptospirosis,35,2116,clean/2023/sospecha-diagnostica/leptospirosis.csv
2023,sospecha diagnostica,chikungunya,40,3151,clean/2023/sospecha-diagnostica/chikungunya.csv
2023,sospecha diagnostica,zika,29,1955,clean/2023/sospecha-diagnostica/zika.csv
2023,sospecha diagnostica,dengue con signos de alarma,136,15755,clean/2023/sospecha-diagnostica/dengue-con-signos-de-alarma.csv
2023,sospecha diagnostica,dengue sin signos de alarma,184,30222,clean/2023/sospecha-diagnostica/dengue-sin-signos-de-alarma.csv
2023,sospecha diagnostica,otras meningitis,42,2668,clean/2023/sospecha-diagnostica/otras-meningitis.csv
2023,sospecha diagnostica,sindrome hemolitico uremico,31,1334,clean/2023/sospecha-diagnostica/sindrome-hemolitico-uremico.csv
2023,sospecha diagnostica,covid-19,327,64285,clean/2023/sospecha-diagnostica/covid-19.csv
2023,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,48,2162,clean/2023/sospecha-diagnostica/sindrome-inflamatorio-multisistemico-asociado-con-covid-19.csv
2023,sospecha diagnostica,esavi (eventos supuestamente atribuidos a la vacunacion y/o inmunizacion),16,874,clean/2023/sospecha-diagnostica/esavi-eventos-supuestamente-atribuidos-a-la-vacunacion-y-o-inmunizacion.csv
2023,sospecha diagnostica,viruela simica,26,1265,clean/2023/sospecha-diagnostica/viruela-simica.csv
2023,inmunoprevenibles,tetanos neonatal / adulto,19,736,clean/2023/inmunoprevenibles/tetanos-neonatal-adulto.csv
2023,inmunoprevenibles,hepatitis viral a*,156,16813,clean/2023/inmunoprevenibles/hepatitis-viral-a.csv
2023,inmunoprevenibles,hepatitis viral b o c*,71,6302,clean/2023/inmunoprevenibles/hepatitis-viral-b-o-c.csv
2023,inmunoprevenibles,parotiditis,190,13409,clean/2023/inmunoprevenibles/parotiditis.csv
2023,inmunoprevenibles,varicela,280,40434,clean/2023/inmunoprevenibles/varicela.csv
2023,inmunoprevenibles,otras hepatitis virales,73,6417,clean/2023/inmunoprevenibles/otras-hepatitis-virales.csv
2023,infecc. de transmision sexual,ulcera genital,190,17411,clean/2023/infecc-de-transmision-sexual/ulcera-genital.csv
2023,infecc. de transmision sexual,sifilis congenita,45,3036,clean/2023/infecc-de-transmision-sexual/sifilis-congenita.csv
2023,infecc. de transmision sexual,sifilis en la mujer embarazada*,94,5543,clean/2023/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2023,infecc. de transmision sexual,flujo uretral/vaginal,332,81397,clean/2023/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2023,infecc. de transmision sexual,gonorrea,203,18423,clean/2023/infecc-de-transmision-sexual/gonorrea.csv
2023,infecc. de transmision sexual,verruga genital,139,12696,clean/2023/infecc-de-transmision-sexual/verruga-genital.csv
2023,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,61,3933,clean/2023/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2023,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,103,8441,clean/2023/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2023,otras infecciones,enfermedad diarreica aguda,342,94185,clean/2023/otras-infecciones/enfermedad-diarreica-aguda.csv
2023,otras infecciones,ira sin neumonia,342,94369,clean/2023/otras-infecciones/ira-sin-neumonia.csv
2023,otras infecciones,neumonia,318,69046,clean/2023/otras-infecciones/neumonia.csv
2023,otras infecciones,no de personas expuestas al virus rabico,322,64538,clean/2023/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2023,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,143,13823,clean/2023/otras-infecciones/n-de-personas-con-evenenamiento-por-mordedura-de-serpientes-venenosas.csv
2023,otras infecciones,n de personas con envenenamiento por aracnidos,243,31786,clean/2023/otras-infecciones/n-de-personas-con-envenenamiento-por-aracnidos.csv
2023,tuberculosis y lepra,tuberculosis meningea,18,874,clean/2023/tuberculosis-y-lepra/tuberculosis-meningea.csv
2023,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),12,322,clean/2023/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2023,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),30,1380,clean/2023/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2023,tuberculosis y lepra,lepra paucibacilar,12,506,clean/2023/tuberculosis-y-lepra/lepra-paucibacilar.csv
2023,tuberculosis y lepra,lepra multibacilar,17,851,clean/2023/tuberculosis-y-lepra/lepra-multibacilar.csv
2023,"violencia, hechos de transito y accidentes",violencia en la familia,181,16744,clean/2023/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
