municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
FILADELFIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,5,3,6,3,9
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,0,3,0,3
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,2,0,2,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,2,0,2,2
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
INQUISIVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,1,2,1,3
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,79,84,12,7,91,91,182
LICOMA PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,2,0,1,1,3,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,6,2,6,8
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
OMEREQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,1,2,1,3
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,9,6,0,0,9,6,15
PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
POSTRER VALLE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,16,6,0,0,16,6,22
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,0,3,0,3
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,1,0,1,1,2
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,1,0,2,0,2
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,0,0,1,0,1
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,2,1,2,3
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,2,1,3,1,4
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,3,6,0,6,3,9
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,9,3,9,12
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,1,0,2,0,2
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,4,7,4,8,12
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,0,0,1,2,1,3
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,3,3,0,4,3,7
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,3,2,4,2,7,4,11
SAN JAVIER(BNI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,1,0,2,0,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,4,1,4,1,5
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,17,8,2,1,19,9,28
SANTA ROSA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,0,0,0,1,1
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,0,2,0,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,2,1,2,3
SORACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,0,3,0,3
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,13,8,5,4,18,12,30
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,5,3,5,4,9
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,9,4,2,3,11,7,18
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,1,3,1,4
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,6,0,0,1,6,7
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,1,3,0,4,1,5
TURCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,1,2,1,3
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,0,0,2,2,2,4
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,1,2,0,4,1,5
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,2,3,2,5
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,2,1,2,3
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,1,0,0,2,1,3
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,1,0,2,0,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,3,3,1,0,4,3,7
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,1,0,1,1,2
YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,3,3,3,6
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,1,2,1,3
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,0,3,0,3
ARBIETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,4,1,0,0,4,1,5
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,1,3,1,4
BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,2,2,2,4
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,0,1,0,1
CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
CAIROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,1,1,1,2,2,4
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,3,0,0,0,3,0,3
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,2,1,5,1,7,2,9
CHACARILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,4,7,4,7,11
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,3,1,0,0,3,1,4
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,47,26,10,6,57,32,89
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,4,0,5,0,5
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,1,1,1,2
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,1,2,1,3
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,1,1,1,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,0,1,0,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,1,2,2,2,4
CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,10,10,8,14,18,24,42
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,2,1,2,3
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,1,2,1,3
EL VILLAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,2,0,2,2
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,2,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,1,2,2,2,4
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,2,0,5,2,7,2,9
GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,3,1,3,4
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,5,3,5,3,8
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,5,2,5,7
INQUISIVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,1,1,1,2
IXIAMAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,79,93,15,19,94,112,206
LICOMA PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,3,0,5,1,8,1,9
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,1,0,1,1,2,3
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,3,5,4,6,7,13
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,7,0,7,0,7
MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,2,2,2,4
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
OKINAWA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
OMEREQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,1,0,2,2
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,11,7,4,2,15,9,24
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
POCONA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,1,3,1,4
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,21,10,2,2,23,12,35
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,2,3,2,5
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,3,3,3,6
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,1,0,1,1,2
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,2,2,2,4
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,5,1,5,6
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,2,0,4,2,6,2,8
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,9,3,9,4,13
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,2,0,1,0,3,3
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,4,1,4,1,5
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,2,4,2,3,4,7,11
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,7,4,7,4,11
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,0,1,1,1,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,4,0,5,2,9,2,11
SAN JOAQUIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,2,0,0,0,2,0,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,3,7,3,7,10
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,23,19,1,1,24,20,44
SANTA ROSA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,1,1,1,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,1,2,1,3
SORACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,18,21,7,6,25,27,52
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,0,3,0,4,0,4
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,1,1,1,2
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,26,14,3,0,29,14,43
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,3,0,0,0,3,0,3
TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,1,2,1,3
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,9,8,4,1,13,9,22
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,3,1,0,1,3,2,5
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,4,2,4,6
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,2,0,2,1,3
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,2,1,0,2,2,4
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,8,2,8,3,11
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,1,1,6,1,7,8
VINTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,0,1,0,1,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,3,2,1,0,4,2,6
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,1,2,2,0,3,2,5
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-08-01,0,0,2,0,2,0,2
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,1,0,1,1
AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,1,0,0,0,1,0,1
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,1,1,1,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,1,0,4,5,5,5,10
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,3,4,3,4,7
CAJUATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,2,1,2,3
CAMATAQUI (C. VILLA ABECIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,5,2,0,0,5,2,7
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,2,1,6,3,8,4,12
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,1,2,2,2,3,5
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,1,1,1,1,2,3
CHOQUE COTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,55,28,8,5,63,33,96
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,1,0,1,1
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,2,0,2,2
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,2,0,2,2
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,1,1,1,2
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,1,0,1,1
COMANCHE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,1,0,1,1
CONCEPCION,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,1,1,1,2
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,1,1,0,0,1,1,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,1,0,0,0,1,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,2,2,2,2,4
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-09-01,0,0,0,1,0,1,1
