municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,5,6,5,6,11
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,12,19,3,0,15,19,34
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,2,0,0,0,2,2
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,3,1,3,4
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,2,1,2,3
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,12,8,4,3,16,11,27
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,2,2,2,4
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,1,1,1,2
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,2,0,1,0,3,0,3
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,2,0,2,1,3
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,8,4,9,4,13
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,6,2,6,4,12,6,18
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,5,6,6,6,12
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,1,1,1,2
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,1,0,2,0,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,2,1,2,3
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,3,0,0,1,3,4
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,4,5,4,5,9
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,2,0,2,2
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,1,0,2,0,2
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,10,11,0,0,10,11,21
SANTUARIO DE QUILLACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,2,0,2,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,22,17,6,6,28,23,51
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,4,3,4,4,8
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,9,6,5,2,14,8,22
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,1,1,1,2
TIQUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,0,2,0,2
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,2,1,2,3
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,5,9,4,5,9,14,23
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,1,1,1,2
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,0,1,0,1
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,6,4,6,4,10
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,1,1,1,2
VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,2,0,0,1,2,3
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,0,0,0,1,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,2,0,2,0,4,0,4
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,2,2,2,4
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,2,1,2,2,4
VINTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,0,2,0,2
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,0,2,0,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,2,0,0,1,2,3
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,3,1,3,1,4
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,1,0,2,0,2
YOCALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,1,2,1,3
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,2,0,2,2
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
BATALLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,0,5,2,6,2,8
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,1,1,1,2,2,4
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,4,1,4,1,5
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,4,0,0,0,4,0,4
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,2,1,1,2,3,5
CHACARILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,0,4,4,5,4,9
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,2,0,0,1,2,3
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,3,2,0,0,3,2,5
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,42,19,1,2,43,21,64
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,1,4,4,5,5,10
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,5,2,5,7
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,2,1,2,3
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,3,2,3,2,5
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,3,4,5,7,8,11,19
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,3,0,3,3
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,0,2,0,3,3
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,2,2,2,4
ICHOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,0,1,0,2,2
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,3,1,3,4
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,90,86,5,9,95,95,190
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,5,2,1,0,6,2,8
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,1,0,2,1,3,4
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,4,1,4,5
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,11,8,11,8,19
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,22,27,2,3,24,30,54
PADCAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,1,0,1,1,2,3
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,3,1,3,1,4
PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,3,2,3,5
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,2,0,2,2
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,1,1,1,2,3
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,9,12,6,6,15,18,33
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,4,2,4,2,6
PUERTO PEREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,0,3,1,4,1,5
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,2,0,1,0,3,0,3
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,1,2,1,3
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,2,4,6,4,8,12
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,0,0,0,1,1
QUIRUSILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,9,8,4,3,13,11,24
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,2,6,10,6,12,18
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,2,1,2,2,4
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,2,0,2,2
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,2,1,1,0,3,1,4
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,5,3,5,3,8
SAN PEDRO DE CURAHUARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
SAN PEDRO(PND),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,7,14,2,0,9,14,23
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,2,0,0,0,2,0,2
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,15,11,3,1,18,12,30
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,2,4,3,4,5,9
TARACO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,13,8,2,2,15,10,25
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,3,0,0,0,3,0,3
TEOPONTE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
TINGUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,2,0,2,1,3
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,0,2,0,2
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,7,5,1,2,8,7,15
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,3,0,0,1,3,1,4
UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,1,1,1,2
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,1,0,0,1,1,2
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,4,1,4,5
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,0,0,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,2,0,0,1,2,3
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,1,0,3,1,4,1,5
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,2,1,2,1,4,2,6
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,3,3,0,0,3,3,6
YANACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,1,0,0,0,1,1
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,1,2,1,3
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-08-01,0,0,2,3,2,3,5
AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,1,0,1,1,2
ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,2,0,0,1,2,3
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,2,0,2,2
BATALLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,0,0,0,1,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,2,0,0,1,2,3
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,3,1,3,4
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,0,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,2,1,0,1,2,3
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,3,0,0,0,3,3
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,4,1,2,1,6,2,8
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,3,5,4,5,9
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,0,0,0,1,1
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,36,20,2,2,38,22,60
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,2,1,2,1,3
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,3,1,3,1,4
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,2,1,2,3
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,1,0,2,0,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,2,1,2,3
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,6,6,3,6,9,12,21
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,2,0,2,2
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,2,0,2,1,4,1,5
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,2,1,2,3
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,3,3,3,3,6
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,2,2,2,2,4
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,2,1,2,1,3
IXIAMAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,78,79,12,19,90,98,188
LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,2,0,2,2
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,2,4,1,4,3,7
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,3,0,3,0,3
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,2,1,2,3
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,2,1,4,3,6,4,10
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,7,3,7,3,10
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,17,24,3,4,20,28,48
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,2,1,3,1,4
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,1,0,2,0,2
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,7,8,2,7,9,15,24
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,3,1,3,1,4
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,2,1,2,3
PUERTO PEREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,4,1,4,1,5
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,1,0,2,0,2
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,3,1,9,3,12,4,16
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,2,5,4,6,6,12
REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,3,3,5,1,8,4,12
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,7,7,7,8,15
SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,1,0,2,0,2
